ID	Batch	Biosample	Accession	Ring	Tissue	Age	Sex	CoverageFile	Total_Sequences	Unique_Reads_Mapped	MappingRate	Total_Cytosines	CpG_Methylation_Rate	CHG_Methylation_Rate	CHH_Methylation_Rate	NumberRawCpGs	Number10XCpGs	Family
B4H1350_BL_CHK_F__SRR22581282	Saarland_Second	B4H1350_BL_CHK_F	SRR22581282	B4H1350	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1350_BL_CHK_F__SRR22581282.cov.gz	8536555	3658688	42.90%	158030644	53.20%	1.90%	0.70%	799301	288421	NA
B4H1928_BL_CHK_M__SRR22581264	Saarland_Second	B4H1928_BL_CHK_M	SRR22581264	B4H1928	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1928_BL_CHK_M__SRR22581264.cov.gz	104083433	46802558	45.00%	2026170707	49.80%	1.80%	0.70%	1907559	1354671	NA
B4H1996_BL_CHK_M__SRR22581164	Saarland_Second	B4H1996_BL_CHK_M	SRR22581164	B4H1996	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H1996_BL_CHK_M__SRR22581164.cov.gz	73637104	34237720	46.50%	1516263652	51.70%	1.80%	0.70%	1759091	1211768	NA
B4P8236_BL_CHK_M__SRR22581193	Saarland_Second	B4P8236_BL_CHK_M	SRR22581193	B4P8236	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4P8236_BL_CHK_M__SRR22581193.cov.gz	20030308	9139236	45.60%	412543798	53.30%	1.70%	0.70%	1142720	616606	NA
B4P8531_BL_CHK_M__SRR22581118	Saarland_Second	B4P8531_BL_CHK_M	SRR22581118	B4P8531	BL	CHK	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4P8531_BL_CHK_M__SRR22581118.cov.gz	13773489	5170620	37.50%	227646426	49.80%	1.60%	0.70%	961202	417686	NA
B4P8908_BL_ADL_M__SRR22581285	Saarland_Second	B4P8908_BL_ADL_M	SRR22581285	B4P8908	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4P8908_BL_ADL_M__SRR22581285.cov.gz	13206269	6048654	45.80%	272750356	52.10%	1.60%	0.70%	946950	458875	NA
B4P8912_BL_ADL_F__SRR22581113	Saarland_Second	B4P8912_BL_ADL_F	SRR22581113	B4P8912	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4P8912_BL_ADL_F__SRR22581113.cov.gz	15755010	6713801	42.60%	300680368	51.40%	1.60%	0.70%	930743	490548	F2
B4P8958_BL_CHK_F__SRR22581180	Saarland_Second	B4P8958_BL_CHK_F	SRR22581180	B4P8958	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4P8958_BL_CHK_F__SRR22581180.cov.gz	13810576	5869074	42.50%	262157085	48.00%	1.50%	0.70%	1294772	477604	NA
B4P9464_BL_CHK_F__SRR22581189	Saarland_Second	B4P9464_BL_CHK_F	SRR22581189	B4P9464	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4P9464_BL_CHK_F__SRR22581189.cov.gz	6521178	2712810	41.60%	119247136	48.50%	1.60%	0.70%	858218	253862	NA
B4P9995_BL_CHK_F__SRR22581172	Saarland_Second	B4P9995_BL_CHK_F	SRR22581172	B4P9995	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4P9995_BL_CHK_F__SRR22581172.cov.gz	61838850	26910745	43.50%	1224904725	53.40%	1.50%	0.70%	1875842	1245366	NA
B4X1746_BL_CHK_F__SRR22581171	Saarland_Second	B4X1746_BL_CHK_F	SRR22581171	B4X1746	BL	CHK	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4X1746_BL_CHK_F__SRR22581171.cov.gz	35200783	15014360	42.70%	669975824	48.00%	1.70%	0.70%	1480887	853571	NA
B2V8841_BL_ADL_F__SRRSAARLANDTHIRD	Saarland_Third	B2V8841_BL_ADL_F	ThirdMerged	B2V8841	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2V8841_BL_ADL_F__SRRSAARLANDTHIRD.cov.gz	21995773	12044870	54.80%	193464036	44.40%	1.00%	0.70%	166355	89710	F3
B2X4825_BL_ADL_M__SRRSAARLANDTHIRD	Saarland_Third	B2X4825_BL_ADL_M	ThirdMerged	B2X4825	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X4825_BL_ADL_M__SRRSAARLANDTHIRD.cov.gz	8023343	4250829	53.00%	68997763	41.80%	1.00%	0.70%	90162	42504	F4
B2X7401_BL_ADL_M__SRRSAARLANDTHIRD	Saarland_Third	B2X7401_BL_ADL_M	ThirdMerged	B2X7401	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B2X7401_BL_ADL_M__SRRSAARLANDTHIRD.cov.gz	17767363	8984250	50.60%	147495885	44.70%	1.00%	0.60%	166068	90460	F3
B4E9350_BL_ADL_F__SRRSAARLANDTHIRD	Saarland_Third	B4E9350_BL_ADL_F	ThirdMerged	B4E9350	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4E9350_BL_ADL_F__SRRSAARLANDTHIRD.cov.gz	13287033	7261437	54.70%	119969113	47.00%	1.00%	0.50%	96172	48903	F3
B4H0051_BL_ADL_F__SRRSAARLANDTHIRD	Saarland_Third	B4H0051_BL_ADL_F	ThirdMerged	B4H0051	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0051_BL_ADL_F__SRRSAARLANDTHIRD.cov.gz	8403256	4573931	54.40%	75584313	43.40%	1.00%	0.60%	66922	37596	F2
B4H0183_BL_ADL_M__SRRSAARLANDTHIRD	Saarland_Third	B4H0183_BL_ADL_M	ThirdMerged	B4H0183	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0183_BL_ADL_M__SRRSAARLANDTHIRD.cov.gz	31420821	17232726	54.80%	273477339	43.10%	1.00%	0.60%	202821	122841	F2
B4H0271_BL_ADL_M__SRRSAARLANDTHIRD	Saarland_Third	B4H0271_BL_ADL_M	ThirdMerged	B4H0271	BL	ADL	M	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4H0271_BL_ADL_M__SRRSAARLANDTHIRD.cov.gz	16828122	9491509	56.40%	154872123	43.10%	0.90%	0.60%	136335	74981	F2
B4P8912_BL_ADL_F__SRRSAARLANDTHIRD	Saarland_Third	B4P8912_BL_ADL_F	ThirdMerged	B4P8912	BL	ADL	F	/dss/dsslegfs01/pr53da/pr53da-dss-0024/projects/2022_EpigeneticsTits/2023JULY/bismark_cov/B4P8912_BL_ADL_F__SRRSAARLANDTHIRD.cov.gz	11877112	6499519	54.70%	103693314	46.30%	1.00%	0.60%	79118	41221	F2
